SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,SEASON_YEAR
22025,1610612747,LAL,Los Angeles Lakers,0022501155,2026-04-07,LAL vs. OKC,L,242,87,32,73,0.438,9,26,0.346,14,31,0.452,8,30,38,26,7,3,17,12,-36.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022501140,2026-04-05,LAL @ DAL,L,240,128,47,91,0.516,8,27,0.296,26,33,0.788,11,38,49,36,6,1,12,23,-6.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022501116,2026-04-02,LAL @ OKC,L,242,96,34,79,0.43,7,30,0.233,21,27,0.778,8,30,38,20,8,5,18,10,-43.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022501103,2026-03-31,LAL vs. CLE,W,240,127,45,83,0.542,13,31,0.419,24,26,0.923,8,29,37,26,9,4,10,19,14.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022501098,2026-03-30,LAL vs. WAS,W,241,120,44,79,0.557,7,24,0.292,25,32,0.781,9,39,48,29,7,7,15,15,19.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022501075,2026-03-27,LAL vs. BKN,W,239,116,38,70,0.543,11,25,0.44,29,42,0.69,6,42,48,18,9,9,13,16,17.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022501052,2026-03-25,LAL @ IND,W,239,137,50,89,0.562,9,23,0.391,28,34,0.824,7,32,39,30,15,4,13,22,7.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022501038,2026-03-23,LAL @ DET,L,240,110,38,79,0.481,8,29,0.276,26,31,0.839,9,30,39,27,6,6,12,18,-3.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022501024,2026-03-21,LAL @ ORL,W,240,105,39,87,0.448,8,32,0.25,19,29,0.655,14,29,43,19,11,6,12,20,1.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022501010,2026-03-19,LAL @ MIA,W,241,134,43,81,0.531,14,32,0.438,34,45,0.756,13,34,47,23,8,3,11,20,8.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022501007,2026-03-18,LAL @ HOU,W,242,124,46,76,0.605,15,32,0.469,17,27,0.63,5,29,34,30,6,8,13,20,8.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500989,2026-03-16,LAL @ HOU,W,240,100,37,84,0.44,8,34,0.235,18,22,0.818,12,20,32,17,14,2,11,18,8.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500974,2026-03-14,LAL vs. DEN,W,265,127,48,93,0.516,14,42,0.333,17,26,0.654,7,39,46,31,10,6,16,20,2.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500960,2026-03-12,LAL vs. CHI,W,241,142,55,99,0.556,17,36,0.472,15,21,0.714,14,27,41,31,9,4,9,15,12.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500946,2026-03-10,LAL vs. MIN,W,239,120,45,93,0.484,11,38,0.289,19,26,0.731,14,33,47,31,7,2,6,20,14.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500922,2026-03-08,LAL vs. NYK,W,240,110,35,81,0.432,15,44,0.341,25,30,0.833,12,30,42,20,10,5,13,20,13.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500914,2026-03-06,LAL vs. IND,W,242,128,45,85,0.529,17,37,0.459,21,23,0.913,6,37,43,25,5,2,12,22,11.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500906,2026-03-05,LAL @ DEN,L,239,113,45,87,0.517,13,31,0.419,10,15,0.667,6,26,32,30,12,1,10,21,-7.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500891,2026-03-03,LAL vs. NOP,W,240,110,39,83,0.47,11,37,0.297,21,26,0.808,11,37,48,29,7,12,21,17,9.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500878,2026-03-01,LAL vs. SAC,W,241,128,47,94,0.5,18,39,0.462,16,22,0.727,9,28,37,34,14,9,9,12,24.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500866,2026-02-28,LAL @ GSW,W,240,129,48,90,0.533,19,41,0.463,14,20,0.7,10,37,47,29,7,5,9,11,28.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500855,2026-02-26,LAL @ PHX,L,240,110,38,75,0.507,11,29,0.379,23,26,0.885,10,29,39,20,8,2,12,15,-3.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500840,2026-02-24,LAL vs. ORL,L,240,109,40,83,0.482,9,29,0.31,20,28,0.714,7,32,39,24,6,8,12,19,-1.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500823,2026-02-22,LAL vs. BOS,L,238,89,34,87,0.391,9,30,0.3,12,18,0.667,8,31,39,18,7,5,8,19,-22.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500809,2026-02-20,LAL vs. LAC,W,240,125,44,85,0.518,17,31,0.548,20,25,0.8,5,27,32,31,8,4,12,24,3.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500791,2026-02-12,LAL vs. DAL,W,242,124,48,86,0.558,10,31,0.323,18,21,0.857,10,34,44,35,8,3,12,20,20.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500774,2026-02-10,LAL vs. SAS,L,239,108,41,85,0.482,11,25,0.44,15,20,0.75,5,29,34,23,7,2,18,20,-28.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500769,2026-02-09,LAL vs. OKC,L,240,110,42,84,0.5,10,31,0.323,16,23,0.696,9,28,37,25,7,2,15,21,-9.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500753,2026-02-07,LAL vs. GSW,W,240,105,35,69,0.507,11,27,0.407,24,30,0.8,5,36,41,29,7,10,22,14,6.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500740,2026-02-05,LAL vs. PHI,W,239,119,44,79,0.557,9,25,0.36,22,27,0.815,10,32,42,27,8,4,22,17,4.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500719,2026-02-03,LAL @ BKN,W,243,125,46,85,0.541,7,31,0.226,26,39,0.667,10,31,41,25,14,0,12,13,16.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500708,2026-02-01,LAL @ NYK,L,240,100,38,84,0.452,12,42,0.286,12,19,0.632,7,29,36,21,5,3,10,14,-12.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500688,2026-01-30,LAL @ WAS,W,240,142,52,85,0.612,14,33,0.424,24,32,0.75,11,35,46,38,17,4,16,8,31.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500671,2026-01-28,LAL @ CLE,L,240,99,39,81,0.481,9,32,0.281,12,18,0.667,8,28,36,21,7,3,16,16,-30.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500661,2026-01-26,LAL @ CHI,W,239,129,46,82,0.561,16,33,0.485,21,29,0.724,3,32,35,26,7,3,6,15,10.6,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500648,2026-01-24,LAL @ DAL,W,239,116,40,90,0.444,14,34,0.412,22,29,0.759,16,41,57,26,7,8,14,20,6.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500633,2026-01-22,LAL @ LAC,L,241,104,40,88,0.455,11,33,0.333,13,18,0.722,6,28,34,24,14,8,10,17,-8.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500617,2026-01-20,LAL @ DEN,W,240,115,42,83,0.506,10,25,0.4,21,32,0.656,10,41,51,24,3,2,12,18,8.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500607,2026-01-18,LAL vs. TOR,W,239,110,41,85,0.482,14,36,0.389,14,17,0.824,9,39,48,25,6,6,15,15,17.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500601,2026-01-17,LAL @ POR,L,240,116,42,85,0.494,13,31,0.419,19,21,0.905,7,20,27,25,8,6,15,25,-16.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500586,2026-01-15,LAL vs. CHA,L,243,117,43,93,0.462,14,38,0.368,17,23,0.739,12,23,35,18,8,4,9,17,-18.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500569,2026-01-13,LAL vs. ATL,W,241,141,48,83,0.578,19,34,0.559,26,30,0.867,10,37,47,36,2,3,14,17,25.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500562,2026-01-12,LAL @ SAC,L,241,112,41,84,0.488,8,36,0.222,22,28,0.786,12,27,39,21,9,2,10,9,-12.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500541,2026-01-09,LAL vs. MIL,L,239,101,39,91,0.429,15,36,0.417,8,14,0.571,15,30,45,28,9,0,12,20,-4.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500523,2026-01-07,LAL @ SAS,L,239,91,34,86,0.395,9,39,0.231,14,22,0.636,10,35,45,16,9,2,17,21,-16.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500514,2026-01-06,LAL @ NOP,W,240,111,43,85,0.506,11,31,0.355,14,21,0.667,9,35,44,30,11,6,14,21,8.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500501,2026-01-04,LAL vs. MEM,W,240,120,38,80,0.475,11,41,0.268,33,41,0.805,8,37,45,30,4,6,10,18,6.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500485,2026-01-02,LAL vs. MEM,W,240,128,45,77,0.584,11,32,0.344,27,31,0.871,6,36,42,26,9,4,20,21,7.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500460,2025-12-30,LAL vs. DET,L,239,106,37,82,0.451,11,39,0.282,21,31,0.677,11,22,33,28,10,3,20,24,-22.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500446,2025-12-28,LAL vs. SAC,W,240,125,47,89,0.528,15,38,0.395,16,18,0.889,8,33,41,25,14,4,15,19,24.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500012,2025-12-25,LAL vs. HOU,L,238,96,39,77,0.506,11,30,0.367,7,11,0.636,7,18,25,19,7,5,16,17,-23.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500418,2025-12-23,LAL @ PHX,L,240,108,39,81,0.481,12,32,0.375,18,29,0.621,14,24,38,22,7,4,17,22,-24.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500395,2025-12-20,LAL @ LAC,L,241,88,34,88,0.386,6,38,0.158,14,23,0.609,14,29,43,16,7,3,11,19,-15.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500379,2025-12-18,LAL @ UTA,W,240,143,49,93,0.527,13,39,0.333,32,39,0.821,13,35,48,32,7,2,7,31,8.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022501228,2025-12-14,LAL @ PHX,W,240,116,38,88,0.432,7,37,0.189,33,43,0.767,24,30,54,20,13,8,21,23,2.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022501204,2025-12-10,LAL vs. SAS,L,240,119,43,87,0.494,16,37,0.432,17,23,0.739,6,37,43,27,4,7,11,23,-13.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500362,2025-12-07,LAL @ PHI,W,239,112,41,85,0.482,13,36,0.361,17,27,0.63,8,44,52,25,3,8,10,22,4.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500338,2025-12-05,LAL @ BOS,L,243,105,33,77,0.429,14,35,0.4,25,29,0.862,10,25,35,15,8,2,14,14,-21.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500336,2025-12-04,LAL @ TOR,W,239,123,44,88,0.5,13,31,0.419,22,26,0.846,14,24,38,26,7,7,11,17,3.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500317,2025-12-01,LAL vs. PHX,L,241,108,41,80,0.513,13,33,0.394,13,15,0.867,5,34,39,18,1,0,21,13,-17.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500308,2025-11-30,LAL vs. NOP,W,241,133,42,87,0.483,15,41,0.366,34,39,0.872,11,35,46,26,4,10,8,14,12.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500078,2025-11-28,LAL vs. DAL,W,240,129,45,76,0.592,18,35,0.514,21,26,0.808,6,28,34,27,4,4,14,20,10.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500059,2025-11-25,LAL vs. LAC,W,239,135,50,87,0.575,13,29,0.448,22,26,0.846,12,26,38,29,9,4,11,22,17.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500282,2025-11-23,LAL @ UTA,W,238,108,38,86,0.442,10,38,0.263,22,27,0.815,5,40,45,23,7,4,14,18,2.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500253,2025-11-18,LAL vs. UTA,W,242,140,50,84,0.595,11,32,0.344,29,40,0.725,11,30,41,31,9,1,17,21,14.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500231,2025-11-15,LAL @ MIL,W,241,119,38,77,0.494,13,33,0.394,30,33,0.909,11,36,47,23,13,4,15,20,24.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500045,2025-11-14,LAL @ NOP,W,239,118,44,84,0.524,10,34,0.294,20,26,0.769,10,35,45,28,13,5,17,17,14.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500222,2025-11-12,LAL @ OKC,L,240,92,31,77,0.403,11,35,0.314,19,28,0.679,9,33,42,19,9,0,20,19,-29.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500198,2025-11-10,LAL @ CHA,W,240,121,45,90,0.5,14,39,0.359,17,20,0.85,12,24,36,25,12,2,11,22,10.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500185,2025-11-08,LAL @ ATL,L,239,102,37,81,0.457,12,30,0.4,16,20,0.8,13,34,47,23,8,5,19,11,-20.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500179,2025-11-05,LAL vs. SAS,W,242,118,37,83,0.446,10,31,0.323,34,44,0.773,12,26,38,23,8,5,12,30,2.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500163,2025-11-03,LAL @ POR,W,240,123,50,85,0.588,9,23,0.391,14,16,0.875,8,26,34,29,11,5,17,22,8.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500155,2025-11-02,LAL vs. MIA,W,241,130,48,95,0.505,15,46,0.326,19,23,0.826,8,33,41,33,14,2,11,26,10.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500024,2025-10-31,LAL @ MEM,W,240,117,39,76,0.513,13,38,0.342,26,33,0.788,5,35,40,24,8,3,13,16,5.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500136,2025-10-29,LAL @ MIN,W,239,116,45,83,0.542,11,31,0.355,15,22,0.682,11,29,40,34,6,5,18,22,1.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500122,2025-10-27,LAL vs. POR,L,240,108,40,86,0.465,7,27,0.259,21,26,0.808,12,30,42,23,11,5,23,19,-14.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500113,2025-10-26,LAL @ SAC,W,241,127,39,80,0.488,8,25,0.32,41,46,0.891,10,37,47,26,9,3,17,17,7.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500019,2025-10-24,LAL vs. MIN,W,241,128,45,76,0.592,12,29,0.414,26,32,0.813,7,31,38,26,6,3,10,20,18.0,2025
22025,1610612747,LAL,Los Angeles Lakers,0022500002,2025-10-21,LAL vs. GSW,L,240,109,42,77,0.545,8,32,0.25,17,28,0.607,7,32,39,23,7,2,19,21,-10.0,2025
22024,1610612747,LAL,Los Angeles Lakers,0022401199,2025-04-13,LAL @ POR,L,239,81,31,80,0.388,9,28,0.321,10,14,0.714,13,29,42,21,9,11,20,21,-28.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022401185,2025-04-11,LAL vs. HOU,W,239,140,53,87,0.609,19,37,0.514,15,25,0.6,4,38,42,28,11,1,12,15,31.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022401159,2025-04-09,LAL @ DAL,W,242,112,42,90,0.467,12,36,0.333,16,21,0.762,15,24,39,22,14,0,9,16,15.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022401153,2025-04-08,LAL @ OKC,L,241,120,37,80,0.463,18,40,0.45,28,37,0.757,12,33,45,21,2,6,18,15,-16.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022401135,2025-04-06,LAL @ OKC,W,239,126,46,84,0.548,22,40,0.55,12,17,0.706,8,35,43,25,6,2,15,15,27.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022401126,2025-04-04,LAL vs. NOP,W,240,124,41,79,0.519,16,41,0.39,26,28,0.929,8,28,36,26,7,2,12,18,16.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022401117,2025-04-03,LAL vs. GSW,L,240,116,39,86,0.453,18,47,0.383,20,23,0.87,14,25,39,23,5,3,8,23,-7.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022401096,2025-03-31,LAL vs. HOU,W,242,104,35,89,0.393,16,46,0.348,18,20,0.9,10,35,45,22,11,6,11,15,6.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022401078,2025-03-29,LAL @ MEM,W,238,134,45,89,0.506,19,43,0.442,25,27,0.926,8,34,42,30,7,3,13,21,7.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022401063,2025-03-27,LAL @ CHI,L,239,117,45,91,0.495,12,41,0.293,15,18,0.833,6,34,40,30,8,7,11,19,-2.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022401055,2025-03-26,LAL @ IND,W,239,120,41,79,0.519,17,38,0.447,21,24,0.875,8,35,43,26,5,3,14,22,1.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022401038,2025-03-24,LAL @ ORL,L,240,106,37,80,0.463,10,32,0.313,22,28,0.786,11,28,39,19,7,1,10,20,-12.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022401028,2025-03-22,LAL vs. CHI,L,241,115,41,85,0.482,17,41,0.415,16,22,0.727,9,26,35,23,8,1,21,16,-31.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400996,2025-03-20,LAL vs. MIL,L,239,89,34,82,0.415,11,32,0.344,10,16,0.625,14,36,50,26,5,4,19,25,-29.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022401006,2025-03-19,LAL vs. DEN,W,239,120,42,83,0.506,16,38,0.421,20,28,0.714,8,30,38,25,13,3,13,17,12.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400537,2025-03-17,LAL vs. SAS,W,241,125,44,90,0.489,19,48,0.396,18,24,0.75,8,34,42,34,13,4,9,10,16.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400977,2025-03-16,LAL vs. PHX,W,240,107,35,81,0.432,14,39,0.359,23,32,0.719,7,33,40,22,7,5,8,20,11.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400965,2025-03-14,LAL @ DEN,L,241,126,49,105,0.467,15,40,0.375,13,16,0.813,19,28,47,32,10,2,8,25,-5.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400955,2025-03-13,LAL @ MIL,L,241,106,38,87,0.437,15,40,0.375,15,18,0.833,5,33,38,18,3,4,13,23,-20.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400930,2025-03-10,LAL @ BKN,L,240,108,37,85,0.435,19,40,0.475,15,19,0.789,8,35,43,31,4,4,15,20,-3.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400918,2025-03-08,LAL @ BOS,L,241,101,39,87,0.448,14,40,0.35,9,14,0.643,9,36,45,18,6,1,12,17,-10.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400903,2025-03-06,LAL vs. NYK,W,265,113,38,89,0.427,14,42,0.333,23,28,0.821,12,37,49,25,7,4,16,28,4.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400890,2025-03-04,LAL vs. NOP,W,241,136,48,90,0.533,19,52,0.365,21,27,0.778,17,34,51,32,7,5,14,12,21.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400874,2025-03-02,LAL vs. LAC,W,240,108,38,77,0.494,18,42,0.429,14,20,0.7,11,30,41,21,8,6,16,16,6.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400859,2025-02-28,LAL vs. LAC,W,240,106,39,80,0.488,11,33,0.333,17,22,0.773,10,29,39,19,14,5,15,14,4.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400849,2025-02-27,LAL vs. MIN,W,240,111,34,82,0.415,11,41,0.268,32,46,0.696,16,36,52,21,7,2,12,18,9.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400835,2025-02-25,LAL vs. DAL,W,239,107,39,87,0.448,11,40,0.275,18,24,0.75,13,44,57,24,7,8,14,13,8.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400808,2025-02-22,LAL @ DEN,W,239,123,43,86,0.5,16,41,0.39,21,25,0.84,9,30,39,27,15,9,8,20,23.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400796,2025-02-20,LAL @ POR,W,240,110,39,82,0.476,9,32,0.281,23,25,0.92,11,37,48,20,7,6,22,17,8.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400524,2025-02-19,LAL vs. CHA,L,239,97,37,90,0.411,15,51,0.294,8,12,0.667,12,38,50,29,7,4,18,17,-3.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400781,2025-02-12,LAL @ UTA,L,240,119,41,92,0.446,20,50,0.4,17,30,0.567,14,31,45,31,5,3,14,20,-12.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400768,2025-02-10,LAL vs. UTA,W,241,132,50,92,0.543,15,42,0.357,17,18,0.944,10,34,44,28,11,2,11,22,19.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400742,2025-02-08,LAL vs. IND,W,241,124,46,88,0.523,11,33,0.333,21,23,0.913,9,37,46,29,6,3,14,22,7.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400731,2025-02-06,LAL vs. GSW,W,241,120,39,78,0.5,13,35,0.371,29,36,0.806,7,40,47,26,9,5,13,21,8.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400715,2025-02-04,LAL @ LAC,W,240,122,45,81,0.556,18,37,0.486,14,23,0.609,10,40,50,33,7,3,14,15,25.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400692,2025-02-01,LAL @ NYK,W,241,128,47,81,0.58,19,40,0.475,15,18,0.833,3,34,37,26,9,4,15,22,16.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400674,2025-01-30,LAL @ WAS,W,241,134,49,90,0.544,15,32,0.469,21,22,0.955,9,39,48,31,9,6,11,24,38.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400660,2025-01-28,LAL @ PHI,L,241,104,37,72,0.514,10,33,0.303,20,23,0.87,4,35,39,25,5,3,22,19,-14.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400648,2025-01-27,LAL @ CHA,W,240,112,44,86,0.512,6,28,0.214,18,24,0.75,12,36,48,22,9,5,16,18,5.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400644,2025-01-25,LAL @ GSW,W,239,118,47,86,0.547,10,29,0.345,14,17,0.824,10,32,42,29,8,2,12,13,10.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400629,2025-01-23,LAL vs. BOS,W,240,117,42,89,0.472,15,35,0.429,18,20,0.9,10,43,53,27,4,3,6,14,21.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400610,2025-01-21,LAL vs. WAS,W,239,111,43,90,0.478,11,34,0.324,14,18,0.778,7,43,50,30,6,10,10,11,23.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400596,2025-01-19,LAL @ LAC,L,240,102,38,76,0.5,9,27,0.333,17,19,0.895,5,28,33,26,6,6,15,14,-14.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400585,2025-01-17,LAL vs. BKN,W,239,102,38,82,0.463,12,34,0.353,14,18,0.778,6,28,34,24,6,7,10,12,1.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400570,2025-01-15,LAL vs. MIA,W,240,117,47,90,0.522,13,34,0.382,10,14,0.714,6,28,34,33,12,4,6,12,9.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400552,2025-01-13,LAL vs. SAS,L,239,102,39,87,0.448,14,44,0.318,10,16,0.625,15,25,40,24,9,4,19,17,-24.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400504,2025-01-07,LAL @ DAL,L,239,97,34,75,0.453,11,35,0.314,18,24,0.75,5,28,33,20,7,6,10,13,-21.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400491,2025-01-05,LAL @ HOU,L,240,115,38,78,0.487,16,36,0.444,23,28,0.821,10,29,39,26,4,5,10,21,-4.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400477,2025-01-03,LAL vs. ATL,W,240,119,43,88,0.489,13,30,0.433,20,25,0.8,17,39,56,28,4,6,18,21,17.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400468,2025-01-02,LAL vs. POR,W,240,114,43,94,0.457,15,43,0.349,13,14,0.929,15,28,43,30,8,3,12,17,8.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400454,2024-12-31,LAL vs. CLE,L,238,110,42,95,0.442,9,35,0.257,17,19,0.895,8,35,43,26,7,3,8,12,-12.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400435,2024-12-28,LAL vs. SAC,W,240,132,46,77,0.597,14,26,0.538,26,33,0.788,4,29,33,33,4,3,11,13,10.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400408,2024-12-25,LAL @ GSW,W,240,115,41,91,0.451,15,42,0.357,18,18,1.0,11,30,41,30,6,4,9,14,2.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400404,2024-12-23,LAL vs. DET,L,240,114,40,74,0.541,14,30,0.467,20,25,0.8,6,32,38,28,8,3,18,10,-3.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400376,2024-12-21,LAL @ SAC,W,239,103,40,83,0.482,9,35,0.257,14,21,0.667,9,39,48,23,10,6,13,14,4.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400372,2024-12-19,LAL @ SAC,W,239,113,38,94,0.404,12,33,0.364,25,30,0.833,14,39,53,22,8,10,10,16,13.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022401220,2024-12-15,LAL vs. MEM,W,240,116,39,82,0.476,10,34,0.294,28,39,0.718,10,34,44,23,10,7,21,27,6.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022401210,2024-12-13,LAL @ MIN,L,241,87,33,86,0.384,10,35,0.286,11,17,0.647,15,38,53,17,7,6,21,21,-10.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400358,2024-12-08,LAL vs. POR,W,241,107,38,83,0.458,13,34,0.382,18,21,0.857,8,32,40,25,14,7,11,20,9.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400334,2024-12-06,LAL @ ATL,L,265,132,51,99,0.515,16,35,0.457,14,16,0.875,6,34,40,33,11,10,13,24,-2.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400321,2024-12-04,LAL @ MIA,L,239,93,37,88,0.42,5,22,0.227,14,19,0.737,12,24,36,29,9,4,13,8,-41.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400318,2024-12-02,LAL @ MIN,L,240,80,32,79,0.405,6,31,0.194,10,14,0.714,9,30,39,19,8,2,20,16,-29.0,2024
